Date,From,To,Flight_Number,Airline,Distance,Duration,Seat,Seat_Type,Class,Reason,Plane,Registration,Trip,Note,From_OID,To_OID,Airline_OID,Plane_OID
- -,KUL,KCH,AirAsia (AK),AirAsia,602,01:42,,,,,320,,,"Direct",3304,3263,576
- -,KUL,KLO,AirAsia (AK),AirAsia,1542,03:35,,,,,320,,,"Direct",3304,2430,576
- -,KUL,KMG,AirAsia (AK),AirAsia,1545,03:35,,,,,320,,,"Direct",3304,3382,576
- -,KUL,KWL,AirAsia (AK),AirAsia,1647,03:47,,,,,320,,,"Direct",3304,3372,576
- -,KUL,LBU,AirAsia (AK),AirAsia,949,02:23,,,,,320,,,"Direct",3304,3270,576
- -,KUL,LGK,AirAsia (AK),AirAsia,282,01:03,,,,,320,,,"Direct",3304,3305,576
- -,KUL,LOP,AirAsia (AK),AirAsia,1279,03:03,,,,,320,,,"Direct",3304,8401,576
- -,KUL,MAA,AirAsia (AK),AirAsia,1632,03:45,,,,,320,,,"Direct",3304,3144,576
- -,KUL,MFM,AirAsia (AK),AirAsia,1558,03:36,,,,,320,,,"Direct",3304,3121,576
- -,KUL,MYY,AirAsia (AK),AirAsia,853,02:12,,,,,320,,,"Direct",3304,3266,576
- -,KUL,NNG,AirAsia (AK),AirAsia,1438,03:22,,,,,320,,,"Direct",3304,3373,576
- -,KUL,PDG,AirAsia (AK),AirAsia,267,01:02,,,,,320,,,"Direct",3304,8807,576
- -,KUL,PEN,AirAsia (AK),AirAsia,201,00:54,,,,,320,,,"Direct",3304,3308,576
- -,KUL,PKU,AirAsia (AK),AirAsia,158,00:48,,,,,320,,,"Direct",3304,3273,576
- -,KUL,PLM,AirAsia (AK),AirAsia,441,01:22,,,,,320,,,"Direct",3304,3289,576
- -,KUL,PNH,AirAsia (AK),AirAsia,644,01:47,,,,,320,,,"Direct",3304,3034,576
- -,KUL,REP,AirAsia (AK),AirAsia,750,02:00,,,,,320,,,"Direct",3304,3035,576
- -,KUL,RGN,AirAsia (AK),AirAsia,1048,02:35,,,,,320,,,"Direct",3304,3239,576
- -,KUL,SBW,AirAsia (AK),AirAsia,709,01:55,,,,,320,,,"Direct",3304,3267,576
- -,KUL,SDK,AirAsia (AK),AirAsia,1146,02:47,,,,,320,,,"Direct",3304,4141,576
- -,KUL,SGN,AirAsia (AK),AirAsia,652,01:48,,,,,320,,,"Direct",3304,3205,576
- -,KUL,SIN,AirAsia (AK),AirAsia,184,00:52,,,,,320,,,"Direct",3304,3316,576
- -,KUL,SOC,AirAsia (AK),AirAsia,943,02:23,,,,,320,,,"Direct",3304,3929,576
- -,KUL,SRG,AirAsia (AK),AirAsia,898,02:17,,,,,320,,,"Direct",3304,3901,576
- -,KUL,SUB,AirAsia (AK),AirAsia,1035,02:34,,,,,320,,,"Direct",3304,3928,576
- -,KUL,SZX,AirAsia (AK),AirAsia,1594,03:41,,,,,320,,,"Direct",3304,3374,576
- -,KUL,TGG,AirAsia (AK),AirAsia,205,00:54,,,,,320,,,"Direct",3304,3307,576
- -,KUL,TRZ,AirAsia (AK),AirAsia,1670,03:50,,,,,320,,,"Direct",3304,3152,576
- -,KUL,TWU,AirAsia (AK),AirAsia,1136,02:46,,,,,320,,,"Direct",3304,3271,576
- -,KUL,UPG,AirAsia (AK),AirAsia,1343,03:11,,,,,320,,,"Direct",3304,3240,576
- -,KUL,URT,AirAsia (AK),AirAsia,475,01:27,,,,,320,,,"Direct",3304,4000,576
- -,KUL,VTE,AirAsia (AK),AirAsia,1054,02:36,,,,,320,,,"Direct",3304,3120,576
- -,KWL,KUL,AirAsia (AK),AirAsia,1647,03:47,,,,,320,,,"Direct",3372,3304,576
- -,LBU,KUL,AirAsia (AK),AirAsia,949,02:23,,,,,320,,,"Direct",3270,3304,576
- -,LGK,KCH,AirAsia (AK),AirAsia,804,02:06,,,,,320,,,"Direct",3305,3263,576
- -,LGK,KUL,AirAsia (AK),AirAsia,282,01:03,,,,,320,,,"Direct",3305,3304,576
